province,district,municipality,type,website,email,phone
कर्णाली प्रदेश,डोल्पा,त्रिपुरासुन्दरी नगरपालिका,Municipality,http://tripurasundarimundolpa.gov.np,info@tripurasundarimundolpa.gov.np,-
कर्णाली प्रदेश,जुम्ला,चन्दननाथ नगरपालिका,Municipality,http://chandannathmun.gov.np,info@chandannathmun.gov.np,087-520011
कर्णाली प्रदेश,कालिकोट,खाँडाचक्र नगरपालिका,Municipality,http://khandachakramun.gov.np,info@khandachakramun.gov.np,087-440012
कर्णाली प्रदेश,कालिकोट,तिलागुफा नगरपालिका,Municipality,http://tilaguphamun.gov.np,tilagufamun@gmail.com,9858320054
कर्णाली प्रदेश,कालिकोट,रास्कोट नगरपालिका,Municipality,http://raskotmun.gov.np,info@raskotmun.gov.np,9858022456
कर्णाली प्रदेश,रुकुम (पश्चिम भाग),आठबिसकोट नगरपालिका,Municipality,http://aathbiskotmun.gov.np,aathbiskotmun073@gmail.com,9748583138
कर्णाली प्रदेश,रुकुम (पश्चिम भाग),चौरजहारी नगरपालिका,Municipality,http://chaurjaharimun.gov.np,ito.chaurjaharimun@gmail.com,088401146
कर्णाली प्रदेश,रुकुम (पश्चिम भाग),मुसिकोट नगरपालिका,Municipality,http://musikotmun.gov.np,info@musikotmun.gov.np,088-530261
कर्णाली प्रदेश,सल्यान,बागचौर नगरपालिका,Municipality,http://bagchaurmun.gov.np,info@bagchaurmun.gov.np,088-412035
कर्णाली प्रदेश,सल्यान,बनगाँड कुपिण्डे नगरपालिका,Municipality,http://bangadkupindemun.gov.np,info.bangadkupindemun@gmail.com,088-411060
कर्णाली प्रदेश,सल्यान,शारदा नगरपालिका,Municipality,http://shaaradamun.gov.np,info@shaaradamun.gov.np,088-520438
कर्णाली प्रदेश,सुर्खेत,गुर्भाकोट नगरपालिका,Municipality,http://gurbhakotmun.gov.np,info@gurbhakotmun.gov.np,083-410071
कर्णाली प्रदेश,सुर्खेत,पञ्चपुरी नगरपालिका,Municipality,http://panchapurimun.gov.np,info@panchapurimun.gov.np,083-416067
कर्णाली प्रदेश,सुर्खेत,भेरीगंगा नगरपालिका,Municipality,http://bherigangamun.gov.np,info@bherigangamun.gov.np,083-540154
कर्णाली प्रदेश,सुर्खेत,लेकबेसी नगरपालिका,Municipality,http://lekbeshimun.gov.np,info@lekbeshimun.gov.np,9848050228
कर्णाली प्रदेश,सुर्खेत,बीरेन्द्रनगर नगरपालिका,Municipality,http://birendranagarmun.gov.np,info@birendranagarmun.gov.np,083-520128
कर्णाली प्रदेश,जाजरकोट,छेडागाड नगरपालिका,Municipality,http://chhedagadmun.gov.np,info@chhedagadmun.gov.np,9848384084
कर्णाली प्रदेश,जाजरकोट,नलगाड नगरपालिका,Municipality,http://nalgaadmun.gov.np,ito.nalgaadmun@gmail.com,9758003502
कर्णाली प्रदेश,जाजरकोट,भेरी नगरपालिका,Municipality,http://bherimun.gov.np,bherimun@gmail.com,089-430002
कर्णाली प्रदेश,दैलेख,आठबीस नगरपालिका,Municipality,http://aathabismun.gov.np,aathabismun@gmail.com,089-690475
कर्णाली प्रदेश,दैलेख,चामुण्डा बिन्द्रासैनी नगरपालिका,Municipality,http://chamundabindrasainimun.gov.np,ito.chamundabindrasainimun@gmail.com,9858038178
कर्णाली प्रदेश,दैलेख,दुल्लु नगरपालिका,Municipality,http://dullumun.gov.np,dullumun@gmail.com,089-411038
कर्णाली प्रदेश,दैलेख,नारायण नगरपालिका,Municipality,http://narayanmun.gov.np,ito.narayanmun@gmail.com,089-410201
कर्णाली प्रदेश,मुगु,खत्याड गाउँपालिका,Rural Municipality,http://khatyadmun.gov.np,info@khatyadmun.gov.np,994870008
कर्णाली प्रदेश,मुगु,मुगुमकार्मारोंग गाउँपालिका,Rural Municipality,http://mugumkarmarongmun.gov.np,info@mugumkarmarongmun.gov.np,9858322727
कर्णाली प्रदेश,मुगु,सोरु गाउँपालिका,Rural Municipality,http://sorumun.gov.np,ito.sorumun@gmail.com,087-460081
कर्णाली प्रदेश,डोल्पा,काईके गाउँपालिका,Rural Municipality,http://kaikemun.gov.np,ito.kaikemun@gmail.com,9800598806
कर्णाली प्रदेश,डोल्पा,छार्का ताङसोङ गाउँपालिका,Rural Municipality,http://chharkatangsongmun.gov.np,ito.chharkatangsong.gov.np@gmail.com,087550063
कर्णाली प्रदेश,डोल्पा,जगदुल्ला गाउँपालिका,Rural Municipality,http://jagdullamun.gov.np,info@jagdullamun.gov.np,9858320620
कर्णाली प्रदेश,डोल्पा,डोल्पो बुद्ध गाउँपालिका,Rural Municipality,http://dolpobuddhamun.gov.np,info@dolpobuddhamun.gov.np,087550046
कर्णाली प्रदेश,डोल्पा,मुड्केचुला गाउँपालिका,Rural Municipality,http://mudkechulamun.gov.np,info@mudkechulamun.gov.np,9858390100
कर्णाली प्रदेश,डोल्पा,शे फोक्सुन्डो गाउँपालिका,Rural Municipality,http://shephoksundomun.gov.np,ito.shephoksundomun1@gmail.com,087-550162
कर्णाली प्रदेश,हुम्ला,खार्पुनाथ गाउँपालिका,Rural Municipality,http://kharpunathmun.gov.np,kharpunathmun@gmail.com,9860759767
कर्णाली प्रदेश,हुम्ला,चंखेली गाउँपालिका,Rural Municipality,http://chankhelimun.gov.np,info@chankhelimun.gov.np,9851071615
कर्णाली प्रदेश,हुम्ला,ताँजाकोट गाउँपालिका,Rural Municipality,http://tajakotmun.gov.np,ito.tajakotmun@gmail.com,9851119292
कर्णाली प्रदेश,हुम्ला,नाम्खा गाउँपालिका,Rural Municipality,http://namkhamun.gov.np,info@namkhamun.gov.np,9868311973
कर्णाली प्रदेश,हुम्ला,सर्केगाड गाउँपालिका,Rural Municipality,http://sarkegadmun.gov.np,sarkegadmun.ito@gmail.com,9867941411
कर्णाली प्रदेश,हुम्ला,सिमकोट गाउँपालिका,Rural Municipality,http://simkotmun.gov.np,info@simkotmun.gov.np,087-680094
कर्णाली प्रदेश,जुम्ला,सिंजा गाउँपालिका,Rural Municipality,http://sinjamun.gov.np,info@sinjamun.gov.np,9858322010
कर्णाली प्रदेश,जुम्ला,हिमा गाउँपालिका,Rural Municipality,http://himamun.gov.np,ito.himamun@gmail.com,9858320711
कर्णाली प्रदेश,जुम्ला,पातारासी गाउँपालिका,Rural Municipality,http://patarasimun.gov.np,info@patarasimun.gov.np,9758901232
कर्णाली प्रदेश,जुम्ला,तिला गाउँपालिका,Rural Municipality,http://tilamun.gov.np,info@tilamun.gov.np,9848845716
कर्णाली प्रदेश,जुम्ला,तातोपानी गाउँपालिका,Rural Municipality,http://tatopanimun.gov.np,info@tatopanimun.gov.np,9849337712
कर्णाली प्रदेश,जुम्ला,गुठिचौर गाउँपालिका,Rural Municipality,http://guthichaurmun.gov.np,info@guthichaurmun.gov.np,9858390150
कर्णाली प्रदेश,जुम्ला,कनकासुन्दरी गाउँपालिका,Rural Municipality,http://kankasundarimun.gov.np,ito.kankasundarimun@gmail.com,00
कर्णाली प्रदेश,कालिकोट,शुभ कालिका गाउँपालिका,Rural Municipality,http://kalikamunkalikot.gov.np,ito.kalikamunkalikot@gmail.com,"9851204935,"
कर्णाली प्रदेश,कालिकोट,नरहरिनाथ गाउँपालिका,Rural Municipality,http://naraharinathmun.gov.np,naraharinathgapa@gmail.com,9868905457
कर्णाली प्रदेश,कालिकोट,पचालझरना गाउँपलिका,Rural Municipality,http://pachaljharanamun.gov.np,ito.pachaljharanamun@gmail.com,9858322071
कर्णाली प्रदेश,कालिकोट,पलाता गाउँपालिका,Rural Municipality,http://palatamun.gov.np,ito.palatamun@gmail.com,9858320838
कर्णाली प्रदेश,कालिकोट,महावै गाउँपालिका,Rural Municipality,http://mahawaimun.gov.np,mahawaimun@gmail.com,9858050537
कर्णाली प्रदेश,कालिकोट,सान्नी त्रिवेणी गाउँपालिका,Rural Municipality,http://sannitrivenimun.gov.np,ito.strm@gmail.com,9858320136
कर्णाली प्रदेश,रुकुम (पश्चिम भाग),त्रिवेणी गाउँपालिका,Rural Municipality,http://trivenimunrukum.gov.np,tribenigp@gmail.com,9801925763
कर्णाली प्रदेश,रुकुम (पश्चिम भाग),बाँफिकोट गाउँपालिका,Rural Municipality,http://banphikotmun.gov.np,ito.banphikotmun@gmail.com,9857888720
कर्णाली प्रदेश,रुकुम (पश्चिम भाग),सानीभेरी गाउँपालिका,Rural Municipality,http://sanibherimun.gov.np,sanibherimun@gmail.com,9857824253
कर्णाली प्रदेश,सल्यान,सिद्ध कुमाख गाउँपालिका,Rural Municipality,http://siddhakumakhmun.gov.np,info@siddhakumakhmun.gov.np,9857855004
कर्णाली प्रदेश,सल्यान,दार्मा गाउँपालिका,Rural Municipality,http://darmamun.gov.np,info@darmamun.gov.np,"9847813131,"
कर्णाली प्रदेश,सल्यान,त्रिवेणी गाउँपालिका,Rural Municipality,http://trivenimunsalyan.gov.np,ito.trivenimunsalyan@gmail.com,9857844603
कर्णाली प्रदेश,सल्यान,छत्रेश्वरी गाउँपालिका,Rural Municipality,http://chhatreshworimun.gov.np,chhatreshworimun@gmail.com,9857844412
कर्णाली प्रदेश,सल्यान,कुमाख गाउँपालिका,Rural Municipality,http://kumakhmalikamun.gov.np,ito.kumakh2073@gmail.com,9857844899
कर्णाली प्रदेश,सल्यान,कालिमाटी गाउँपालिका,Rural Municipality,http://kalimatimun.gov.np,info@kalimatimun.gov.np,9857844300
कर्णाली प्रदेश,सल्यान,कपुरकोट गाउँपालिका,Rural Municipality,http://kapurkotmun.gov.np,kapurkotruralmun073@gmail.com,088410069
कर्णाली प्रदेश,सुर्खेत,चिङ्गाड गाउँपालिका,Rural Municipality,http://chingadmun.gov.np,chingadgaunpalika@gmail.com,9848025584
कर्णाली प्रदेश,सुर्खेत,चौकुने गाउँपालिका,Rural Municipality,http://chaukunemun.gov.np,chaukunegapa@gmail.com,9858047333
कर्णाली प्रदेश,सुर्खेत,बराहताल गाउँपालिका,Rural Municipality,http://barahatalmun.gov.np,ito.barahatalmun@gmail.com,9858067444
कर्णाली प्रदेश,सुर्खेत,सिम्ता गाउँपालिका,Rural Municipality,http://simtamun.gov.np,simtagaupalikaskt@gmail.com,9858077500
कर्णाली प्रदेश,जाजरकोट,कुसे गाउँपालिका,Rural Municipality,http://kushemun.gov.np,info@kushemun.gov.np,081-695060
कर्णाली प्रदेश,जाजरकोट,जुनीचाँदे गाउँपालिका,Rural Municipality,http://junichaandemun.gov.np,junichanderuralmun@gmail.com,9866207963
कर्णाली प्रदेश,जाजरकोट,बारेकोट गाउँपालिका,Rural Municipality,http://barekotmun.gov.np,barekotrm@gmail.com,9858080810
कर्णाली प्रदेश,जाजरकोट,शिवालय गाउँपालिका,Rural Municipality,http://shibalayamun.gov.np,info@shibalayamun.gov.np,9858084522
कर्णाली प्रदेश,दैलेख,गुराँस गाउँपालिका,Rural Municipality,http://guransmun.gov.np,gurans.rmp@gmail.com,089-690612
कर्णाली प्रदेश,दैलेख,ठाँटीकाँध गाउँपालिका,Rural Municipality,http://thantikandhmun.gov.np,thatikandh.rmp@gmail.com,9848269325
कर्णाली प्रदेश,दैलेख,डुंगेश्वर गाउँपालिका,Rural Municipality,http://dungeshwormun.gov.np,info@dungeshwormun.gov.np,9858039724
कर्णाली प्रदेश,दैलेख,नौमुले गाउँपालिका,Rural Municipality,http://naumulemun.gov.np,naumulegapa@gmail.com,9815443666
कर्णाली प्रदेश,दैलेख,भगवतीमाई गाउँपालिका,Rural Municipality,http://bhagawatimaimun.gov.np,rmp.bhagawatimai@gmail.com,9858020799
कर्णाली प्रदेश,दैलेख,भैरवी गाउँपालिका,Rural Municipality,http://bhairabimun.gov.np,bhairabirm@gmail.com,9858068268
कर्णाली प्रदेश,दैलेख,महाबु गाउँपालिका,Rural Municipality,http://mahabumun.gov.np,info@mahabumun.gov.np,9824522103
सुदूरपश्चिम प्रदेश,कैलाली,गोदावरी नगरपालिका,Municipality,http://godawarimunkailali.gov.np,info@godawarimunkailali.gov.np,091-508001
सुदूरपश्चिम प्रदेश,कैलाली,गौरीगंगा नगरपालिका,Municipality,http://gaurigangamun.gov.np,info@gaurigangamun.gov.np,091-418060
सुदूरपश्चिम प्रदेश,कैलाली,घोडाघोडी नगरपालिका,Municipality,http://ghodaghodimun.gov.np,ghodaghodimun@gmail.com,091-403026
सुदूरपश्चिम प्रदेश,कैलाली,टिकापुर नगरपालिका,Municipality,http://tikapurmun.gov.np,info@tikapurmun.gov.np,91-560118
सुदूरपश्चिम प्रदेश,कैलाली,भजनी नगरपालिका,Municipality,http://bhajanimun.gov.np,info@bhajanimun.gov.np,091-580101
सुदूरपश्चिम प्रदेश,कैलाली,लम्किचुहा नगरपालिका,Municipality,http://lamkichuhamun.gov.np,info@lamkichuhamun.gov.np,091-419046
सुदूरपश्चिम प्रदेश,डोटी,दिपायल सिलगढी नगरपालिका,Municipality,http://dipayalsilgadhimun.gov.np,info@dipayalsilgadhimun.gov.np,094-420297
सुदूरपश्चिम प्रदेश,डोटी,शिखर नगरपालिका,Municipality,http://shikharmun.gov.np,shikharmunicipality@gmail.com,9858485777
सुदूरपश्चिम प्रदेश,अछाम,कमलबजार नगरपालिका,Municipality,http://kamalbazarmun.gov.np,Kamalbazarmun@gmail.com,9858431111
सुदूरपश्चिम प्रदेश,अछाम,पंचदेवल विनायक नगरपालिका,Municipality,http://panchadewalbinayakmun.gov.np,info@panchadewalbinayakmun.gov.np,097-500003
सुदूरपश्चिम प्रदेश,अछाम,मंगलसेन नगरपालिका,Municipality,http://mangalsenmun.gov.np,mmunicipalityachham@gmail.com,097-620138
सुदूरपश्चिम प्रदेश,अछाम,साँफेवगर नगरपालिका,Municipality,http://sanfebagarmun.gov.np,sanfebagarmun@gmail.com,097-625137
सुदूरपश्चिम प्रदेश,बाजुरा,त्रिवेणी नगरपालिका,Municipality,http://trivenimunbajura.gov.np,ito.trivenimun@gmail.com,"9852029403,9840054882"
सुदूरपश्चिम प्रदेश,बाजुरा,बडिमालिका नगरपालिका,Municipality,http://badimalikamun.gov.np,info@badimalikamun.gov.np,097-541067
सुदूरपश्चिम प्रदेश,बाजुरा,बुढीगंगा नगरपालिका,Municipality,http://budhigangamunbajura.gov.np,info@budhigangamunbajura.gov.np,9858483990
सुदूरपश्चिम प्रदेश,बझाङ,जयपृथ्वी नगरपालिका,Municipality,http://jayaprithvimun.gov.np,info@jayaprithvimun.gov.np,092421508
सुदूरपश्चिम प्रदेश,बझाङ,बुंगल नगरपालिका,Municipality,http://bungalmun.gov.np,info@bungalmun.gov.np,9749125805
सुदूरपश्चिम प्रदेश,दार्चुला,महाकाली नगरपालिका,Municipality,http://mahakalimun.gov.np,info@mahakalimun.gov.np,093-420137
सुदूरपश्चिम प्रदेश,दार्चुला,शैल्यशिखर नगरपालिका,Municipality,http://shailyashikharmun.gov.np,shailyashikhar.gov@gmail.com,093-400086
सुदूरपश्चिम प्रदेश,बैतडी,पुर्चौडी नगरपालिका,Municipality,http://purchaudimun.gov.np,ito.purchaundi@gmail.com,096690803
सुदूरपश्चिम प्रदेश,बैतडी,मेलौली नगरपालिका,Municipality,http://melaulimun.gov.np,info@melaulimun.gov.np,9858783940
सुदूरपश्चिम प्रदेश,बैतडी,पाटन नगरपालिका,Municipality,http://patanmun.gov.np,ptnmun@gmail.com,095-400057
सुदूरपश्चिम प्रदेश,बैतडी,दशरथचन्द नगरपालिका,Municipality,http://dasharathchandmun.gov.np,dnpbaitadi@gmail.com,095-52171
सुदूरपश्चिम प्रदेश,डडेल्धुरा,अमरगढी नगरपालिका,Municipality,http://amargadhimun.gov.np,info@amargadhimun.gov.np,096-410222
सुदूरपश्चिम प्रदेश,डडेल्धुरा,परशुराम नगरपालिका,Municipality,http://parshurammun.gov.np,parshurammun@gmail.com,096-411004
सुदूरपश्चिम प्रदेश,कञ्चनपुर,कृष्णपुर नगरपालिका,Municipality,http://krishnapurmun.gov.np,info@krishnapurmun.gov.np,099-412046
सुदूरपश्चिम प्रदेश,कञ्चनपुर,पुनर्वास नगरपालिका,Municipality,http://punarbasmun.gov.np,info@punarbasmun.gov.np,099-420055
सुदूरपश्चिम प्रदेश,कञ्चनपुर,बेदकोट नगरपालिका,Municipality,http://bedkotmun.gov.np,info@bedkotmun.gov.np,099-413121
सुदूरपश्चिम प्रदेश,कञ्चनपुर,बेलौरी नगरपालिका,Municipality,http://belaurimun.gov.np,info@belaurimun.gov.np,099-580221
सुदूरपश्चिम प्रदेश,कञ्चनपुर,भिमदत्त नगरपालिका,Municipality,http://bheemdattamun.gov.np,info@bheemdattamun.gov.np,"099-521322,"
सुदूरपश्चिम प्रदेश,कञ्चनपुर,दोधारा चाँदनी नगरपालिका,Municipality,http://dodharachandanimun.gov.np,info@dodharachandanimun.gov.np,099-400184
सुदूरपश्चिम प्रदेश,कञ्चनपुर,शुक्लाफाँट नगरपालिका,Municipality,http://shuklaphantamun.gov.np,info@shuklaphantamun.gov.np,099-540010
सुदूरपश्चिम प्रदेश,कैलाली,कैलारी गाउँपालिका,Rural Municipality,http://kailarimun.gov.np,info@kailarimun.gov.np,091545015
सुदूरपश्चिम प्रदेश,कैलाली,चुरे गाउँपालिका,Rural Municipality,http://churemun.gov.np,chure.gaupalika@gmail.com,9848460012
सुदूरपश्चिम प्रदेश,कैलाली,जानकी गाउँपालिका,Rural Municipality,http://janakimunkailali.gov.np,janakiruralmun@gmail.com,091-500077
सुदूरपश्चिम प्रदेश,कैलाली,जोशीपुर गाउँपालिका,Rural Municipality,http://joshipurmun.gov.np,info@joshipurmun.gov.np,091-401102
सुदूरपश्चिम प्रदेश,कैलाली,बर्दगोरिया गाउँपालिका,Rural Municipality,http://bardgoriyamun.gov.np,info@bardgoriyamun.gov.np,091-404089
सुदूरपश्चिम प्रदेश,कैलाली,मोहन्याल गाउँपालिका,Rural Municipality,http://mohanyalmun.gov.np,ito.mohanyalmun@gmail.com,9858426759
सुदूरपश्चिम प्रदेश,डोटी,आदर्श गाउँपालिका,Rural Municipality,http://aadarshamun.gov.np,aadarshmun@gmail.com,9868845023
सुदूरपश्चिम प्रदेश,डोटी,के.आई.सिंह गाउँपालिका,Rural Municipality,http://kisinghmun.gov.np,kisingh.rm@gmail.com,9859005300
सुदूरपश्चिम प्रदेश,डोटी,जोरायल गाउँपालिका,Rural Municipality,http://jorayalmun.gov.np,info@jorayalmun.gov.np,9749118051
सुदूरपश्चिम प्रदेश,डोटी,पूर्वीचौकी गाउँपालिका,Rural Municipality,http://purbichaukimun.gov.np,info@purbichaukimun.gov.np,9858440239
सुदूरपश्चिम प्रदेश,डोटी,बडीकेदार गाउँपालिका,Rural Municipality,http://badikedarmun.gov.np,info@badikedarmun.gov.np,9858428000
सुदूरपश्चिम प्रदेश,डोटी,बोगटान फुड्सिल गाउँपालिका,Rural Municipality,http://bogatanmun.gov.np,info@bogatanmun.gov.np,९८५८४८०१८०
सुदूरपश्चिम प्रदेश,डोटी,सायल गाउँपालिका,Rural Municipality,http://sayalmun.gov.np,sayal.doti@gmail.com,9858444666
सुदूरपश्चिम प्रदेश,अछाम,चौरपाटी गाउँपालिका,Rural Municipality,http://chaurpatimun.gov.np,chaurpatigaupalika@gmail.com,9848753194
सुदूरपश्चिम प्रदेश,अछाम,रामारोशन गाउँपालिका,Rural Municipality,http://ramaroshanmun.gov.np,icto.ramaroshanmun@gmail.com,097-620270
सुदूरपश्चिम प्रदेश,अछाम,मेल्लेख गाउँपालिका,Rural Municipality,http://mellekhmun.gov.np,info@mellekhmun.gov.np,9858426090
सुदूरपश्चिम प्रदेश,अछाम,बान्नीगढी जयगढ गाउँपालिका,Rural Municipality,http://bannigadhijaygadhmun.gov.np,log.bannigadhi@gmail.com,9843227919
सुदूरपश्चिम प्रदेश,अछाम,ढकारी गाउँपालिका,Rural Municipality,http://dhakarimun.gov.np,info@dhakarimun.gov.np,9864811102
सुदूरपश्चिम प्रदेश,बाजुरा,गौमुल गाउँपालिका,Rural Municipality,http://gaumulmun.gov.np,ito.gaumulmun@gmail.com,9848492727
सुदूरपश्चिम प्रदेश,बाजुरा,खप्तड छेडेदह गाउँपालिका,Rural Municipality,http://chhededahamun.gov.np,icto.chhededaha@gmail.com,096-690801
सुदूरपश्चिम प्रदेश,बाजुरा,जगन्नाथ गाउँपालिका,Rural Municipality,http://jagganathmun.gov.np,info@jagganathmun.gov.np,9749011330
सुदूरपश्चिम प्रदेश,बाजुरा,स्वामीकार्तिक खापर गाउँपालिका,Rural Municipality,http://swamikartikmun.gov.np,info@swamikartikmun.gov.np,9849483021
सुदूरपश्चिम प्रदेश,बाजुरा,हिमाली गाउँपालिका,Rural Municipality,http://himalimun.gov.np,info@himalimun.gov.np,9858021521
सुदूरपश्चिम प्रदेश,बझाङ,मष्टा गाउँपालिका,Rural Municipality,http://mastamun.gov.np,ito.mastamun@gmail.com,9800669821
सुदूरपश्चिम प्रदेश,बझाङ,खप्तडछान्ना गाउँपालिका,Rural Municipality,http://khaptadchhannamun.gov.np,info@khaptadchhannamun.gov.np,9849908246
सुदूरपश्चिम प्रदेश,बझाङ,छबिसपाथिभेरा गाउँपालिका,Rural Municipality,http://chhabispathiveramun.gov.np,info@chhabispathiveramun.gov.np,9863100017
सुदूरपश्चिम प्रदेश,बझाङ,तालकोट गाँउपालिका,Rural Municipality,http://talkotmun.gov.np,ito.muntalkot@gmail.com,9858420845
सुदूरपश्चिम प्रदेश,बझाङ,थलारा गाउँपालिका,Rural Municipality,http://thalaramun.gov.np,info@thalaramun.gov.np,9840927341
सुदूरपश्चिम प्रदेश,बझाङ,दुर्गाथली गाउँपालिका,Rural Municipality,http://durgathalimun.gov.np,durgathalimun23@gmail.com,9858485620
सुदूरपश्चिम प्रदेश,बझाङ,केदारस्युँ गाउँपालिका,Rural Municipality,http://kedarasyumun.gov.np,kedarasyumun@gmail.com,9867875898
सुदूरपश्चिम प्रदेश,बझाङ,साईपाल गाउँपालिका,Rural Municipality,http://kandamun.gov.np,ito.saipalmun@gmail.com,9864326715
सुदूरपश्चिम प्रदेश,दार्चुला,व्याँस गाउँपालिका,Rural Municipality,http://vyansmun.gov.np,info@vyansmun.gov.np,9868735005
सुदूरपश्चिम प्रदेश,दार्चुला,लेकम गाउँपालिका,Rural Municipality,http://lekammun.gov.np,info@lekammun.gov.np,9865851720
सुदूरपश्चिम प्रदेश,दार्चुला,मालिकार्जुन गाउँपालिका,Rural Municipality,http://malikarjunmun.gov.np,info@malikarjunmun.gov.np,9848711514
सुदूरपश्चिम प्रदेश,दार्चुला,मार्मा गाउँपालिका,Rural Municipality,http://marmamun.gov.np,info@marmamun.gov.np,9759503773
सुदूरपश्चिम प्रदेश,दार्चुला,नौगाड गाउँपालिका,Rural Municipality,http://naugadmun.gov.np,info@naugadmun.gov.np,9868896269
सुदूरपश्चिम प्रदेश,दार्चुला,दुहुँ गाउँपालिका,Rural Municipality,http://duhunmun.gov.np,info@duhunmun.gov.np,9746244496
सुदूरपश्चिम प्रदेश,दार्चुला,अपिहिमाल गाउँपालिका,Rural Municipality,http://apihimalmun.gov.np,info@apihimalmun.gov.np,9858775037
सुदूरपश्चिम प्रदेश,बैतडी,दोगडाकेदार गाउँपालिका,Rural Municipality,http://dogdakedarmun.gov.np,info@dogdakedarmun.gov.np,9858781100
सुदूरपश्चिम प्रदेश,बैतडी,पंचेश्वर गाउँपालिका,Rural Municipality,http://pancheshwormun.gov.np,ito.pancheshwormun@gmail.com,9858784000
सुदूरपश्चिम प्रदेश,बैतडी,शिवनाथ गाउँपालिका,Rural Municipality,http://shivanathmun.gov.np,ito.shivanathmun@gmail.com,९८४८७६९६७९
सुदूरपश्चिम प्रदेश,बैतडी,सिगास गाउँपालिका,Rural Municipality,http://sigasmun.gov.np,info@sigasmun.gov.np,9848889937
सुदूरपश्चिम प्रदेश,डडेल्धुरा,अजयमेरु गाउँपालिका,Rural Municipality,http://ajayamerumun.gov.np,ito@ajayamerumun.gov.np,9858750226
सुदूरपश्चिम प्रदेश,डडेल्धुरा,आलिताल गाउँपालिका,Rural Municipality,http://aalitalmun.gov.np,info@aalitalmun.gov.np,091693962
सुदूरपश्चिम प्रदेश,डडेल्धुरा,गन्यापधुरा गाउँपालिका,Rural Municipality,http://ganyapadhuramun.gov.np,ganapdhurarm@gmail.com,9858788707
सुदूरपश्चिम प्रदेश,डडेल्धुरा,नवदुर्गा गाउँपालिका,Rural Municipality,http://navadurgamun.gov.np,nawadurgaruralmun@gmail.com,9858745430
सुदूरपश्चिम प्रदेश,डडेल्धुरा,भागेश्वर गाउँपालिका,Rural Municipality,http://bhageshwormun.gov.np,info@bhageshwormun.gov.np,9841963896
सुदूरपश्चिम प्रदेश,कञ्चनपुर,बेलडाँडी गाउँपालिका,Rural Municipality,http://beldandimun.gov.np,info@beldandimun.gov.np,9858731111
सुदूरपश्चिम प्रदेश,कञ्चनपुर,लालझाडी गाउँपालिका,Rural Municipality,http://laljhadimun.gov.np,info@laljhadimun.gov.np,9858754111
